### BoGEMMS simulation ### 
# EventID Pos Edep_scint[keV] Nabs_SiPM_PDE Nabs_SiPM N_opt Edep_SiPM[keV]
1072                          1                             59.54091195937609             12.103107662556537            39                            433                           0.10353066417560991           
3423                          1                             59.540911959376096            16.00511024875368             52                            444                           0.14042732390830026           
3975                          1                             59.540911959376096            12.79590285194721             42                            446                           0.11155663276104513           
6084                          1                             59.540911959376096            16.3327505837043              53                            437                           0.14250487648006255           
7453                          1                             59.54091195937609             12.800752578870712            42                            421                           0.11059898365942901           
7664                          1                             59.54091195937612             14.618120755305416            51                            434                           0.1323364532747645            
9700                          1                             59.5409119593761              15.018457374720391            51                            461                           0.1330801444348549            
10683                         1                             59.54091195937609             13.918227295814775            45                            429                           0.11919596322144149           
13296                         1                             59.540911959376075            12.904934808402938            44                            458                           0.11490096381990783           
14290                         1                             59.5409119593761              11.837527420691858            39                            390                           0.10407843489998865           
14877                         1                             59.54091195937609             11.48626423739015             39                            436                           0.10157549880861078           
14906                         1                             59.5409119593761              14.298170281129918            46                            425                           0.12428502351079453           
17247                         1                             59.540911959376096            15.46929284213895             53                            477                           0.13761927077673333           
18555                         1                             59.540911959376096            18.5227742537786              63                            491                           0.16517273359897636           
23890                         1                             59.540911959376096            10.358250473027061            34                            437                           0.09029557748003468           
24736                         1                             59.54091195937611             7.600076460553402             24                            382                           0.0643973721836929            
25026                         1                             59.540911959376096            13.99928957066979             47                            406                           0.12395535704185608           
26195                         1                             26.344628422211876            5.1375235125251315            17                            170                           0.04538923761116895           
26437                         1                             59.5409119593761              12.066227385490455            40                            472                           0.10729251392505527           
27845                         1                             59.54091195937608             13.722670184384555            45                            481                           0.11912606734329567           
27919                         1                             59.5409119593761              13.29152072520945             46                            441                           0.12059916253122795           
28678                         1                             59.540911959376096            12.453469944489186            40                            460                           0.10744369969253353           
30605                         1                             59.540911959376096            17.47419904842738             58                            480                           0.15356540219326206           
30960                         1                             59.54091195937611             12.449489869173409            40                            444                           0.10659293748915327           
34522                         1                             59.540911959376096            13.254073977251082            44                            434                           0.11654196456335723           
38845                         1                             59.54091195937609             11.30330710834656             36                            454                           0.09713210428999003           
39435                         1                             59.54091195937609             14.980878937720885            49                            471                           0.1312315233784103            
42809                         1                             50.423647483515836            12.13050647607437             41                            398                           0.10800343455563165           
45095                         1                             59.5409119593761              10.51816145212712             35                            429                           0.09122782968741225           
