# TIME: 181.006176928 s
# Channel Counts
9830.399062344382 71
9861.879985277337 55
9893.360908210292 70
9924.841831143247 49
9956.322754076202 76
9987.803677009157 60
10019.28459994211 72
10050.765522875065 61
10082.24644580802 56
10113.727368740974 59
10145.20829167393 56
10176.689214606884 46
10208.170137539839 72
10239.651060472794 52
10271.131983405747 52
10302.612906338702 49
10334.093829271656 56
10365.574752204611 61
10397.055675137566 59
10428.536598070521 68
10460.017521003476 46
10491.49844393643 46
10522.979366869386 53
10554.460289802339 61
10585.941212735293 52
10617.422135668248 50
10648.903058601203 61
10680.383981534158 52
10711.864904467113 57
10743.345827400068 52
10774.826750333023 50
10806.307673265976 48
10837.78859619893 40
10869.269519131885 54
10900.75044206484 53
10932.231364997795 48
10963.71228793075 54
10995.193210863705 61
11026.67413379666 43
11058.155056729614 51
11089.635979662567 52
11121.116902595522 46
11152.597825528477 54
11184.078748461432 48
11215.559671394387 63
11247.040594327342 53
11278.521517260297 59
11310.002440193251 67
11341.483363126204 62
11372.96428605916 47
11404.445208992114 62
11435.926131925069 54
11467.407054858024 50
11498.887977790979 52
11530.368900723934 59
11561.849823656888 42
11593.330746589843 50
11624.811669522798 39
11656.292592455751 44
11687.773515388706 46
11719.254438321661 36
11750.735361254616 44
11782.21628418757 55
11813.697207120525 43
11845.17813005348 47
11876.659052986433 49
11908.139975919388 44
11939.620898852343 44
11971.101821785298 38
12002.582744718253 63
12034.063667651208 47
12065.544590584163 44
12097.025513517117 45
12128.506436450072 49
12159.987359383027 38
12191.46828231598 52
12222.949205248935 50
12254.43012818189 35
12285.911051114845 41
12317.3919740478 40
12348.872896980754 47
12380.35381991371 48
12411.834742846662 38
12443.315665779617 43
12474.796588712572 52
12506.277511645527 32
12537.758434578482 49
12569.239357511437 38
12600.720280444391 43
12632.201203377346 41
12663.682126310301 46
12695.163049243256 42
12726.643972176209 38
12758.124895109164 38
12789.605818042119 47
12821.086740975074 58
12852.567663908028 51
12884.048586840983 50
12915.529509773938 48
12947.010432706891 35
12978.491355639846 43
13009.9722785728 36
13041.453201505756 37
13072.93412443871 44
13104.415047371665 38
13135.89597030462 49
13167.376893237575 50
13198.85781617053 47
13230.338739103485 38
13261.819662036438 49
13293.300584969393 45
13324.781507902348 49
13356.262430835302 47
13387.743353768257 29
13419.224276701212 40
13450.705199634167 55
13482.18612256712 53
13513.667045500075 53
13545.14796843303 48
13576.628891365985 50
13608.10981429894 54
13639.590737231894 53
13671.07166016485 48
13702.552583097804 49
13734.033506030759 36
13765.514428963714 40
13796.995351896667 58
13828.476274829622 40
13859.957197762576 49
13891.438120695531 43
13922.919043628486 31
13954.399966561441 52
13985.880889494396 46
14017.361812427349 47
14048.842735360304 48
14080.323658293259 52
14111.804581226213 51
14143.285504159168 42
14174.766427092123 42
14206.247350025078 57
14237.728272958033 49
14269.209195890988 50
14300.690118823943 41
14332.171041756896 51
14363.65196468985 44
14395.132887622805 44
14426.61381055576 41
14458.094733488715 44
14489.57565642167 36
14521.056579354625 44
14552.537502287578 47
14584.018425220533 40
14615.499348153488 34
14646.980271086442 46
14678.461194019397 55
14709.942116952352 45
14741.423039885307 37
14772.903962818262 47
14804.384885751217 42
14835.865808684171 37
14867.346731617125 37
14898.82765455008 28
14930.308577483034 46
14961.78950041599 37
14993.270423348944 34
15024.751346281899 39
15056.232269214854 42
15087.713192147809 35
15119.194115080762 45
15150.675038013716 44
15182.155960946671 35
15213.636883879626 49
15245.117806812581 45
15276.598729745536 30
15308.07965267849 33
15339.560575611446 44
15371.0414985444 40
15402.522421477353 39
15434.003344410308 45
15465.484267343263 39
15496.965190276218 37
15528.446113209173 33
15559.927036142128 27
15591.407959075083 29
15622.888882008037 33
15654.36980494099 23
15685.850727873945 27
15717.3316508069 31
15748.812573739855 41
15780.29349667281 37
15811.774419605765 40
15843.25534253872 36
15874.736265471674 31
15906.21718840463 30
15937.698111337582 34
15969.179034270537 32
16000.659957203492 36
16032.140880136447 30
16063.621803069402 28
16095.102726002357 28
16126.583648935311 25
16158.064571868266 23
16189.54549480122 28
16221.026417734174 29
16252.507340667129 26
16283.988263600084 27
16315.469186533039 34
16346.950109465994 26
16378.431032398948 30
16409.911955331903 38
16441.392878264858 34
16472.873801197813 18
16504.354724130768 27
16535.835647063723 25
16567.316569996678 22
16598.797492929632 31
16630.278415862587 31
16661.759338795542 21
16693.240261728497 38
