# TIME: 189.262397936 s
# Channel Counts
1016.1070392292555 4260
1048.3117307792872 2721
1080.5164223293186 1718
1112.7211138793505 1163
1144.925805429382 786
1177.1304969794137 568
1209.3351885294455 452
1241.539880079477 365
1273.7445716295088 323
1305.9492631795401 308
1338.153954729572 286
1370.3586462796036 273
1402.5633378296352 274
1434.7680293796668 328
1466.9727209296984 335
1499.1774124797303 304
1531.3821040297616 305
1563.5867955797935 309
1595.791487129825 336
1627.9961786798567 341
1660.2008702298883 371
1692.40556177992 364
1724.6102533299518 402
1756.8149448799832 369
1789.019636430015 365
1821.2243279800464 374
1853.4290195300782 394
1885.6337110801098 392
1917.8384026301414 389
1950.043094180173 421
1982.2477857302047 393
2014.4524772802365 363
2046.657168830268 399
2078.8618603802997 376
2111.066551930331 372
2143.271243480363 367
2175.475935030395 413
2207.680626580426 382
2239.885318130458 386
2272.0900096804894 379
2304.2947012305212 410
2336.4993927805526 349
2368.7040843305845 402
2400.9087758806163 391
2433.1134674306477 359
2465.3181589806795 348
2497.522850530711 331
2529.7275420807428 362
2561.932233630774 329
2594.136925180806 353
2626.3416167308374 348
2658.546308280869 342
2690.7509998309006 332
2722.9556913809324 346
2755.1603829309643 321
2787.3650744809956 370
2819.5697660310275 340
2851.774457581059 356
2883.9791491310907 331
2916.183840681122 305
2948.388532231154 325
2980.5932237811858 326
3012.797915331217 324
3045.002606881249 333
3077.207298431281 297
3109.411989981312 313
3141.6166815313436 324
3173.8213730813754 344
3206.0260646314073 290
3238.2307561814387 286
3270.43544773147 273
3302.640139281502 308
3334.8448308315337 292
3367.049522381565 314
3399.254213931597 300
3431.458905481629 293
3463.66359703166 284
3495.8682885816916 260
3528.0729801317234 277
3560.2776716817552 306
3592.4823632317866 278
3624.6870547818185 311
3656.8917463318503 263
3689.0964378818817 259
3721.301129431913 241
3753.505820981945 251
3785.7105125319767 273
3817.915204082008 236
3850.11989563204 250
3882.324587182072 240
3914.529278732103 242
3946.7339702821346 266
3978.9386618321664 266
4011.1433533821983 253
4043.3480449322296 239
4075.552736482261 232
4107.757428032293 281
4139.962119582325 245
4172.166811132356 242
4204.371502682388 228
4236.576194232419 252
4268.780885782451 235
4300.985577332483 220
4333.190268882514 263
4365.394960432546 240
4397.5996519825785 252
4429.804343532609 235
4462.009035082641 230
4494.213726632673 228
4526.418418182704 214
4558.623109732736 210
4590.827801282767 221
4623.032492832799 249
4655.237184382831 237
4687.441875932862 210
4719.646567482894 230
4751.8512590329265 209
4784.055950582957 207
4816.260642132989 215
4848.4653336830215 203
4880.670025233052 230
4912.874716783084 212
4945.079408333116 199
4977.284099883147 199
5009.488791433179 226
5041.69348298321 212
5073.898174533242 206
5106.102866083274 191
5138.307557633305 210
5170.512249183337 206
5202.7169407333695 173
5234.9216322834 211
5267.126323833432 206
5299.331015383464 198
5331.535706933495 193
5363.740398483527 161
5395.945090033559 178
5428.14978158359 209
5460.354473133622 203
5492.559164683653 193
5524.763856233685 185
