### BoGEMMS simulation ### 
# EventID Pos Edep_scint[keV] Nabs_SiPM_PDE Nabs_SiPM N_opt Edep_SiPM[keV]
1187                          1                             59.540911959376096            11.07277146657311             37                            431                           0.09803748553670391           
1212                          1                             59.54091195937609             11.291375517527772            39                            437                           0.10048708792086779           
5108                          1                             22.414696716681853            3.142541488914319             11                            160                           0.028407910847290704          
5477                          1                             59.5409119593761              10.243373668346019            35                            457                           0.09010312577757848           
6442                          1                             59.540911959376096            15.928544587636813            53                            483                           0.14047456473408898           
9328                          1                             59.54091195937609             11.800303025096985            40                            428                           0.10529081482170058           
10842                         1                             59.54091195937609             14.257217769995302            52                            456                           0.13272871125472116           
11029                         1                             59.540911959376096            12.654702998310862            40                            426                           0.10851331150237864           
16020                         1                             59.540911959376075            15.611178190214448            53                            448                           0.138837500738076             
16614                         1                             59.540911959376096            11.851668036238106            38                            434                           0.10192106915800947           
20545                         1                             59.540911959376096            12.319528275591079            39                            428                           0.10571688063998771           
20643                         1                             59.5409119593761              15.95525775986995             53                            473                           0.1404141742589734            
20917                         1                             59.54091195937609             11.459436583970911            39                            386                           0.10243173473460752           
21241                         1                             59.54091195937609             15.548171153075819            50                            474                           0.13476334830085973           
23143                         1                             59.540911959376096            11.847150264591349            39                            442                           0.10310626700803908           
26037                         1                             59.540911959376075            11.39136578309523             37                            416                           0.098834587192754             
29096                         1                             59.540911959376096            13.220877915016795            43                            473                           0.11418938026582982           
29807                         1                             59.54091195937609             11.022188599177134            37                            411                           0.09753564019083434           
30933                         1                             59.5409119593761              15.75987965291598             52                            443                           0.13793993104413416           
30965                         1                             59.5409119593761              9.219655441885763             29                            401                           0.07868910247849344           
31277                         1                             59.54091195937611             14.037799381581207            50                            439                           0.12848423523726882           
31599                         1                             59.54091195937611             14.770321137940115            48                            446                           0.1270076078832575            
32748                         1                             59.540911959376096            14.25721586561953             49                            412                           0.12708990736366482           
33953                         1                             26.34462842221187             7.032318194299583             24                            195                           0.06222712550278874           
35805                         1                             59.54091195937609             11.493968080865926            38                            436                           0.10092062692018355           
38996                         1                             59.54091195937608             10.130149786148156            36                            439                           0.09213644640141792           
40772                         1                             58.21491505267836             14.286995053912921            48                            453                           0.12631447594673076           
41571                         1                             59.54091195937608             14.250231986822081            46                            437                           0.12318563377468275           
41722                         1                             59.54091195937611             14.570248682866058            46                            459                           0.1241176866853678            
43432                         1                             59.5409119593761              14.804523400403976            51                            408                           0.13226320553821366           
43709                         1                             59.54091195937609             8.414541059338577             28                            389                           0.07371975456738944           
44887                         1                             59.54091195937608             14.783558179703308            50                            456                           0.13221248429106913           
46167                         1                             59.540911959376075            12.28946621076115             41                            443                           0.10725305914672756           
